"～かねる",,"Used in written language to politely and indirectly refuse. ""Difficult to... / Cannot..."".","V-masu stem + かねる","たいへん もうしわけありませんが、その ごようぼうには おこたえしかねます。","大変申し訳ありませんが、そのご要望にはお応えしかねます。","I'm terribly sorry, but we are unable to meet that request.","しょうさいに つきましては、ここでは はんだんしかねます。","詳細につきましては、ここでは判断しかねます。","Regarding the details, I cannot make a judgment here."
"～からして",,"Indicates a basis for judgment, often by giving an extreme example. ""Judging from... / Even from..."".","Noun + からして","かれは ふくそうからして、ふつうの ひとでは ないことがわかる。","彼は服装からして、普通の人ではないことがわかる。","Just from his clothing, you can tell he's not an ordinary person.","さすが いちりゅうホテルだけあって、ドアマンの たいどからして ちがう。","さすが一流ホテルだけあって、ドアマンの態度からして違う。","As expected of a first-class hotel, even the doorman's attitude is different."
"～からすると",,"Indicates a basis for judgment. ""From the perspective of... / Judging from..."".","Noun + からすると / からすれば","あの そらの もようからすると、ごごは あめが ふるだろう。","あの空の模様からすると、午後は雨が降るだろう。","Judging from the look of that sky, it will probably rain in the afternoon.","かのじょの ようすからすれば、しけんは うまくいったようだ。","彼女の様子からすれば、試験はうまくいったようだ。","Judging from her appearance, the exam seems to have gone well."
"～からといって",,"Indicates a concession or a reason for a limited conclusion. ""Just because... doesn't mean..."" or ""Even though...""","Plain form + からといって","にほんじんだからといって、だれもが けいごを じょうずに つかえるわけではない。","日本人だからといって、誰もが敬語を上手に使えるわけではない。","Just because someone is Japanese doesn't mean everyone can use polite language skillfully.","すきだからといって、おなじ ものばかり たべるのは よくない。","好きだからといって、同じものばかり食べるのはよくない。","Even if you like it, it's not good to eat only the same thing."
"～べきだ",,"Indicates that the speaker believes there is an obligation to do something based on social morals or common sense. ""Should (not)..."".","V-ru + べきだ (する→すべきだ)","がくせいは もっと ほんを よむべきだ。","学生はもっと本を読むべきだ。","Students should read more books.","やくそくは まもるべきだ。","約束は守るべきだ。","You should keep your promises."
"～ほかはない",,"Indicates that there is no other choice but to do something. ""Have no choice but to... / Must..."".","V-ru + ほかはない / よりほかはない","だれも たすけてくれないなら、じぶんで やるほかはない。","誰も助けてくれないなら、自分でやるほかはない。","If no one helps me, I have no choice but to do it myself.","バスが いってしまったので、えきまで あるくよりほかなかった。","バスが行ってしまったので、駅まで歩くよりほかなかった。","Since the bus left, I had no choice but to walk to the station."
"～からには",,"""Since... then..."". Often used with 「いったん」 (once).","Plain form + からには (Adjective (na) / Noun + である)","いったん やると いったからには、さいごまで せきにんを もつべきだ。","いったんやると言ったからには、最後まで責任を持つべきだ。","Once you've said you'll do it, you should take responsibility until the end.","にほんへ きたからには、ぜひ ふじさんに のぼってみたい。","日本へ来たからには、ぜひ富士山に登ってみたい。","Since I've come to Japan, I definitely want to climb Mt. Fuji."
"～代わりに",かわりに,"① Indicates substitution or exchange; ② Indicates two opposing aspects of something. ""Instead of... / In exchange for..."" or ""While...""","Plain form modifying noun + 代わりに","わたしが かいぎに でる かわりに、きみが この しごとを やってくれないか。","私が会議に出る代わりに、君がこの仕事をやってくれないか。","Could you do this job in my place, while I attend the meeting?","このへやは えきから ちかい かわりに、やちんが すこし たかい。","この部屋は駅から近い代わりに、家賃が少し高い。","This room is close to the station, but on the other hand, the rent is a bit high."
"～気味",ぎみ,"Indicates a tendency or degree, often for negative or subjective feelings. ""Somewhat... / A little... / Tending to be..."".\<br\>Fixed expressions: 疲れ気味 (tired-ish), 風邪気味 (a bit under the weather), 太り気味 (a bit on the heavy side).","V-masu stem / Noun + 気味","さいきん、すこし つかれぎみなので、はやく ねるようにしている。","最近、少し疲れ気味なので、早く寝るようにしている。","I've been feeling a bit tired recently, so I'm trying to go to bed early.","しんじんしゃいんは すこし きんちょうぎみの おももちだった。","新入社員は少し緊張気味の面持ちだった。","The new employee had a slightly nervous expression."
"～きり",,"Connection 1 (V-ru/ta + きり): Indicates limitation, ""only..."".\<br\>Connection 2 (V-ta + きり): Indicates that after the first action, the second action never happened again. ""After... never again..."".","","ふたりきりで はなしを したいです。","二人きりで話をしたいです。","I want to talk just the two of us.","かれは いえを でたきり、いちども かえってこない。","彼は家を出たきり、一度も帰ってこない。","He left home and has never returned since."
"～きる",,"① Indicates completing an action (or inability to complete); ② Indicates a deep degree, ""completely..."".","V-masu stem + きる / きれる / きれない","こんなに たくさんの ごはん、ひとりでは たべきれない。","こんなにたくさんのご飯、一人では食べきれない。","I can't eat this much rice alone.","かれは つかれきった かおを していた。","彼は疲れきった顔をしていた。","He had a completely exhausted look on his face."
"～くせに",,"Indicates a contrast with a tone of blame or dissatisfaction, more colloquial than 「のに」. ""...even though... / ...despite the fact that..."".","Plain form modifying noun + くせに","かれは なにも しらないくせに、しっている ふりを している。","彼は何も知らないくせに、知っているふりをしている。","He acts as if he knows everything, even though he knows nothing.","こどもなくせに、おとなみたいな ことを いう。","子供のくせに、大人みたいなことを言う。","Even though he's a child, he says things like an adult."
"～ことか",,"Expresses very strong emotion. ""How... \! / How very... \!"". Often used with 「どれほど」 (how much) or 「どんなに」 (how).","Plain form modifying noun + ことか","このひを どれほど まちのぞんだことか。","この日をどれほど待ち望んだことか。","How much I've longed for this day\!","にほんごの べんきょうは、どんなに たいへんだったことか。","日本語の勉強は、どんなに大変だったことか。","How difficult studying Japanese was\!"
"～ことから",,"Indicates a cause or basis. ""Because of... / From the fact that..."".","Plain form modifying noun + ことから (Adjective (na) / である, Noun である)","ふじさんが みえることから、このまちは ふじみちょうと なづけられた。","富士山が見えることから、この町は富士見町と名付けられた。","This town was named Fujimicho (meaning ""Fuji-viewing town"") because Mt. Fuji can be seen from here.","ほんの ささいなことから、ふたりは けんかになった。","ほんの些細なことから、二人は喧嘩になった。","They started fighting over a trivial matter."
"～ことだ",,"Expresses advice or a recommendation (subjective). ""Should... / Must not..."".","V-ru / V-nai + ことだ","ごうかくしたければ、もっと いっしょうけんめい べんきょうすることだ。","合格したければ、もっと一生懸命勉強することだ。","If you want to pass, you should study harder.","ひとの わるぐちは いわないことだ。","人の悪口は言わないことだ。","You shouldn't speak ill of others."
"～ものだ",,"① Common sense: ""It is natural to...""; ② Recalling the past; ③ Strong emotion; ④ Strong desire: ""I really want to...""","Plain form + ものだ (①, ③) / V-ta + ものだ (②) / V-tai + ものだ (④)","としを とれば、たいりょくが おとろえるものだ。","年を取れば、体力が衰えるものだ。","It's natural for one's physical strength to decline with age. (Common sense)","こどもの ころ、よく この かわで あそんだものだ。","子供の頃、よくこの川で遊んだものだ。","When I was a child, I used to play in this river a lot. (Recalling the past)"
"～ほど",,"① Indicates degree: ""so... that...""; ② Indicates proportion: ""the more... the more...""","①Plain form modifying noun + ほど\<br\>②V-ba + V-ru ほど / Adjective-ba + Adjective ほど","こんやは ねむれないほど しんぱいだ。","今夜は眠れないほど心配だ。","I'm so worried tonight that I can't sleep.","にほんごは べんきょうすればするほど、おもしろくなる。","日本語は勉強すればするほど、面白くなる。","The more you study Japanese, the more interesting it becomes."
"～ものなら",,"① Impossible hypothesis: ""If (one) could...""; ② Hypothesis with a negative outcome: ""If (one) were to...""","①V-potential form + ものなら\<br\>②V-volitional form + ものなら","やれるものなら、やってみろ。","やれるものなら、やってみろ。","If you can do it, try it\!","そんなことを しようものなら、たいへんな ことになるぞ。","そんなことをしようものなら、大変なことになるぞ。","If you dare to do such a thing, it'll be a big problem."
"～ことだから",,"Indicates a basis for judgment, based on someone's usual character. ""Because it's (person's typical character)..."".","Noun + の + ことだから","まじめな たなかさんの ことだから、きっと じかんどおりに きますよ。","真面目な田中さんのことだから、きっと時間通りに来ますよ。","Since it's the diligent Mr. Tanaka, I'm sure he'll come on time.","やさしい かのじょの ことだから、こまっているひとを みたら たすけるに ちがいない。","優しい彼女のことだから、困っている人を見たら助けるに違いない。","Since she's a kind person, she's sure to help anyone in need."
"～ことなく",,"Indicates negation. ""Without..."". Formal written language.","V-ru + ことなく","かれは さいごまで あきらめることなく、たたかい つづけた。","彼は最後まで諦めることなく、戦い続けた。","He fought on without giving up until the very end.","かのじょは いちども ふりかえることなく、さっていった。","彼女は一度も振り返ることなく、去っていった。","She left without looking back even once."
"～際に",さいに,"Indicates ""at the time of... / on the occasion of..."", more formal than 「とき」.","V-ru・ta / Noun + の + 際に","かいがいへ ごしゅっちょうの さいには、こちらの しょるいが ひつように なります。","海外へご出張の際には、こちらの書類が必要になります。","When you go on a business trip overseas, these documents will be necessary.","おこまりの さいは、いつでも ごれんらくください。","お困りの際は、いつでもご連絡ください。","If you are in trouble, please contact us anytime."
"～最中に",さいちゅうに,"Indicates that something is in the middle of an action, and a sudden event often follows. ""In the middle of... / While... (something happened)"".","V-te iru / Noun + の + 最中に","シャワーを あびている さいちゅうに、でんわが なった。","シャワーを浴びている最中に、電話が鳴った。","While I was taking a shower, the phone rang.","かいぎの さいちゅうに、とつぜん ていでんした。","会議の最中に、突然停電した。","In the middle of the meeting, there was a sudden power outage."
"～ざるを得ない",ざるをえない,"Indicates ""have no choice but to... / must..."". Formal written language.","V-nai (nai→zaru) + を得ない (する→せざる)","たいふうの ため、りょこうは ちゅうしせざるを えなかった。","台風のため、旅行は中止せざるを得なかった。","Due to the typhoon, we had no choice but to cancel the trip.","いやだったが、じょうしの めいれいなので、したがわざるを えない。","嫌だったが、上司の命令なので、従わざるを得ない。","Although I didn't like it, it was my boss's order, so I had no choice but to obey."
"～次第",しだい,"① Indicates ""as soon as... (will)...""; ② Indicates ""depends on... / it's up to..."".","①V-masu stem + 次第\<br\>②Noun + 次第だ/では","しょうさいが きまりしだい、ごれんらくいたします。","詳細が決まり次第、ご連絡いたします。","As soon as the details are decided, we will contact you.","しけんに ごうかくするかどうかは、あなたの どりょくしだいです。","試験に合格するかどうかは、あなたの努力次第です。","Whether you pass the exam or not depends on your efforts."
"～上",じょう,"Indicates ""from the perspective of... / in terms of..."".","Noun + 上","このビルは あんぜんじょうの もんだいで、たちいりきんしに なっている。","このビルは安全上の問題で、立ち入り禁止になっている。","This building is prohibited from entry due to safety concerns.","けいやくしょの ないようを ごかくにんのうえ、しょめいをおねがいします。","契約書の内容を御確認の上、署名をお願いします。","Please sign after confirming the contents of the contract."
"～ずにはいられない",,"Expresses an urgent feeling. ""Can't help but... / Cannot but..."".","V-nai (nai→zu) + にはいられない (する→せず)","かれの かなしい ものがたりを きいて、なみだを ながさずにはいられなかった。","彼の悲しい物語を聞いて、涙を流さずにはいられなかった。","After hearing his sad story, I couldn't help but shed tears.","まちがいを みつけたら、ちゅういせずにはいられない。","間違いを見つけたら、注意せずにはいられない。","If I find a mistake, I can't help but point it out."
"～せいで",,"Indicates a cause, often leading to a negative result. ""Because of..."". 「せいか」 indicates uncertainty.","Plain form modifying noun + せいで / せいか / せいだ","ねぶそくのせいで、あたまが いたい。","寝不足のせいで、頭が痛い。","My head hurts because of lack of sleep.","としのせいか、さいきん わすれっぽくなった。","年のせいか、最近忘れっぽくなった。","Perhaps because of my age, I've become forgetful recently."
"～だけあって",,"① Indicates that something is worthy of its status or experience. ""As expected of... / It's only natural that..."".\<br\>② Indicates ""precisely because... even more so..."".","①Noun + だけあって\<br\>②Plain form modifying noun + だけに","さすが いちりゅうホテルだけあって、サービスが すばらしい。","さすが一流ホテルだけあって、サービスが素晴らしい。","As expected of a first-class hotel, the service is excellent.","いっしょうけんめい れんしゅうしただけに、まけたときは くやしかった。","一生懸命練習しただけに、負けたときは悔しかった。","Precisely because I practiced so hard, I was even more frustrated when I lost."
"たとえ～ても",,"Indicates concession. ""Even if... / Even though..."".","たとえ + V-te / Adjective-kute + も / Adjective (na)・Noun + で + も","たとえ あめが ふっても、サッカーの しあいは おこなわれます。","たとえ雨が降っても、サッカーの試合は行われます。","Even if it rains, the soccer match will still be held.","たとえ はんたいされても、わたしは じぶんの ゆめを あきらめない。","たとえ反対されても、私は自分の夢を諦めない。","Even if I'm opposed, I won't give up on my dream."
"～たところ",,"Indicates that after performing the preceding action, the following result occurred or was discovered.","V-ta + ところ","えきに でんわしたところ、わすれものは とどいていないとのことだった。","駅に電話したところ、忘れ物は届いていないとのことだった。","I called the station, and it turned out that the lost item hadn't been found.","せんせいに そうだんしたところ、いい アドバイスを もらえた。","先生に相談したところ、いいアドバイスをもらえた。","After consulting with the teacher, I received good advice."
"～たとたん(に)",,"Indicates that the preceding action just happened, and then the following (often unexpected) action immediately occurred. ""As soon as... / The moment...""","V-ta + とたん(に)","まどを あけたとたん、つよい かぜが はいってきた。","窓を開けたとたん、強い風がはいってきた。","The moment I opened the window, a strong wind blew in.","たちあがったとたんに、めまいがした。","立ち上がったとたんに、めまいがした。","The moment I stood up, I felt dizzy."
"～たびに",,"Indicates ""every time... / whenever..."", meaning the preceding action always leads to the following action.","V-ru / Noun + の + たびに","このきょくを きくたびに、こどものころを おもいだす。","この曲を聞くたびに、子供の頃を思い出す。","Every time I hear this song, I remember my childhood.","かのじょは りょこうのたびに、たくさん おみやげを かってくる。","彼女は旅行のたびに、たくさんお土産を買ってくる。","Every time she travels, she buys a lot of souvenirs."
"～だらけ",,"Indicates ""full of... / covered in..."". The preceding noun usually has a negative connotation.","Noun + だらけ","どろぼうに はいられ、へやじゅう あしあとだらけだった。","泥棒に入られ、部屋中足跡だらけだった。","After a burglar broke in, the entire room was full of footprints.","この レポートは まちがいだらけだ。","このレポートは間違いだらけだ。","This report is full of mistakes."
"～ついでに",,"Indicates ""while doing something else, also do this... / incidentally..."".","V-ru・ta / Noun + の + ついでに","ぎんこうへ いったついでに、てがみを だしてきた。","銀行へ行ったついでに、手紙を出してきた。","While I was at the bank, I also mailed the letter.","さんぽのついでに、コンビニで パンを かってきた。","散歩のついでに、コンビニでパンを買ってきた。","While out for a walk, I also bought some bread at the convenience store."
"～っこない",,"Indicates strong negation. ""No way... / Impossible..."". 「もんか」 is its colloquial form.","V-masu stem + っこない","こんなに おおい しごと、いちにちで おわりっこない。","こんなに多い仕事、一日で終わりっこない。","There's no way I can finish this much work in one day.","かれが しけんに ごうかくするっこないよ。ぜんぜん べんきょうしていないから。","彼が試験に合格するっこないよ。全然勉強していないから。","He's not going to pass the exam. He hasn't studied at all."
"～つつ／つつも",,"① Indicates simultaneous actions: ""while...ing..."".\<br\>② Indicates a concession: ""although... but..."".","V-masu stem + つつ / つつも","かれは なにかを かんがえつつ、そとを ながめていた。","彼は何かを考えつつ、外を眺めていた。","He was gazing outside while thinking about something.","わるいと しりつつも、うそを ついてしまった。","悪いと知りつつも、嘘をついてしまった。","Although I knew it was wrong, I told a lie."
"～つつある",,"Indicates that a certain state is continuously developing (often used in written language). ""Is in the process of... / Is gradually...""","V-masu stem + つつある","にほんの けいきは、かいふくしつつある。","日本の景気は、回復しつつある。","The Japanese economy is gradually recovering.","ぜつめつしつつある どうぶつを まもるために、かつどうが おこなわれている。","絶滅しつつある動物を守るために、活動が行われている。","Activities are being carried out to protect endangered animals."
"～っぽい",,"Indicates a certain feeling or tendency. ""Looks like... / Feels like... / Tends to be..."".","V-masu stem / Adjective (i-form, remove い) / Noun + っぽい","あのひとは わすれっぽいから、たいせつな ことは メモしたほうがいい。","あの人は忘れっぽいから、大切なことはメモした方がいい。","That person is forgetful, so it's better to jot down important things.","この コートは デザインは いいけど、きじが やすっぽいね。","このコートはデザインはいいけど、生地が安っぽいね。","This coat's design is good, but the fabric looks cheap."
"～て以来",いらい,"Indicates that a certain state has continued since a particular action occurred. ""Since... (then)..."".","V-te form + 以来","かれが たいしょくして いらい、いちども あっていない。","彼が退職して以来、一度も会っていない。","I haven't seen him once since he retired.","にほんへ きていらい、ずっと このまちに すんでいます。","日本へ来て以来、ずっとこの町に住んでいます。","I've lived in this town ever since I came to Japan."
"～てからでないと",,"Indicates a condition; if the preceding action is not done first, the following action cannot be done. ""Unless... first, then (cannot)..."".","V-te form + からでないと / からでなければ","じゅうぶんに ちょうさしてからでないと、けつろんは だせない。","十分に調査してからでないと、結論は出せない。","Unless you investigate thoroughly first, you can't draw a conclusion.","おかあさんの きょかを もらってからでなければ、りょこうには いけません。","お母さんの許可をもらってからでなければ、旅行には行けません。","Unless you get your mother's permission first, you can't go on the trip."
"～てたまらない",,"Indicates an extremely high degree. ""Extremely... / Unbearably..."". Often connects to words describing states or feelings.","V-te form / Adjective (i-form, remove い) / Adjective (na-form, remove な) + で + たまらない","あしたからの りょこうが たのしみでたまらない。","明日からの旅行が楽しみでたまらない。","I'm unbelievably excited about tomorrow's trip.","むすこの ことが しんぱいでたまらない。","息子のことが心配でたまらない。","I'm extremely worried about my son."
"～てならない",,"Indicates a strong, natural feeling. ""Extremely... / Cannot help but feel..."". Often connects to words describing emotions.","V-te form / Adjective (i-form, remove い) / Adjective (na-form, remove な) + で + ならない","しけんに ごうかくできて、うれしくてならない。","試験に合格できて、嬉しくてならない。","I can't help but be happy that I passed the exam.","さいきん ふるさとの りょうしんの ことが おもいだされてならない。","最近、故郷の両親のことが思い出されてならない。","Recently, I can't help but think of my parents back home."
"～ということだ",,"① Indicates a conclusion: ""It means that...""; ② Indicates hearsay: ""I hear that..."".","Plain form + ということだ","てんきよほうに よると、あしたは あめが ふるということだ。","天気予報によると、明日は雨が降るということです。","According to the weather forecast, I hear it will rain tomorrow.","ごいけんが ないということは、さんせいしてくださるということですね。","ご意見がないということは、賛成してくださるということですね。","No opinion means you agree, right?"
"～というより",,"Indicates ""rather than... it's more like..."".","Plain form + というより (Adjective (na) / Noun without だ)","かれは がくしゃというより、むしろ せいじかだ。","彼は学者というより、むしろ政治家だ。","He's more of a politician than a scholar.","きょうは すずしいというより、さむいくらいだ。","今日は涼しいというより、寒いぐらいだ。","Today, rather than cool, it's almost cold."
"～とおりに",,"Indicates ""according to... / just as..."".","V-ru・ta / Noun + の + とおりに\<br\>Noun + どおりに","せんせいが おしえたとおりに やったら、うまくいきました。","先生が教えたとおりにやったら、うまくいきました。","When I did it just as the teacher taught, it went well.","よていどおりに、かいぎは ３じに おわった。","予定通りに、会議は３時に終わった。","The meeting ended at 3 o'clock, as scheduled."
"～とか",,"① Uncertain information: ""They say that...""; ② Uncertain rumor: ""I heard that...""; ③ Reason heard: ""They say it's because..."".","①Plain form / Noun + とか\<br\>②Plain form + とかいうことだ\<br\>③Plain form + とかで","たなかさん、らいげつ けっこんするとか。ほんとうかな。","田中さん、来月結婚するとか。本当かな。","I heard Tanaka-san is getting married next month. Is it true?","きのうの よる、このへんで かじが あったとかいうはなしだよ。","昨日の夜、このへんで火事があったとかいう話だよ。","I heard there was a fire around here last night.","かれは かぜを ひいたとかで、がっこうを やすんだ。","彼は風を引いたとかで、学校を休んだ。","He missed school because he apparently caught a cold."
"～どころか",,"Indicates ""far from... / not to mention..."", denying the preceding clause and stating that the following content is the opposite of the previous statement.","Plain form modifying noun + どころか","べんきょうするどころか、まいにち ゲームばかりしている。","勉強するどころか、毎日ゲームばかりしている。","Far from studying, he just plays games every day.","のどが いたいので、ごはんを たべるどころか、みずも のめない。","喉が痛いので、ご飯を食べるどころか、水も飲めない。","My throat hurts so much that I can't even drink water, let alone eat."
"～まい",,"① Indicates negative will: ""won't / don't intend to""; ② Indicates negative conjecture: ""probably won't..."".","V-ru + まい (V-ichidan / Kahen / Sahen can also use V-nai form)","もう にどと かのじょには あうまいと こころに ちかった。","もう二度と彼女には会うまいと心に誓った。","I swore to myself I would never see her again.","かれが わたしの ひみつを ひとに はなすことは あるまい。","彼が私の秘密を人に話すことはあるまい。","He probably wouldn't tell anyone my secret."
"～どころではない",,"Indicates that it's not the right occasion for something, emphasizing a lack of time, money, or energy for it. ""It's not the time for... / How could I possibly...""","V-ru・te iru / Noun + どころではない","しごとが いそがしすぎて、りょこうどころではない。","仕事が忙しすぎて、旅行どころではない。","I'm too busy with work; it's no time for a trip.","ねつが たかくて、ごはんを たべるどころではなかった。","熱が高くて、ご飯を食べるどころではなかった。","My fever was so high that I couldn't even think about eating."
